video_uid,file_size_mb,duration_sec,fps,width,height,video_source
8c3055e1-a4d4-416a-9d93-24609a961ac8,2729.92068,3035.7,30.0,1920.0,1440.0,bristol
8c335aa9-5caf-4e54-bffb-031ffd452888,1102.380804,2276.27,30.0,1920.0,1440.0,cmu
8c3e4a8e-f4dd-44f8-be1f-3b4d4d503556,107.088011,583.42,30.0,1920.0,1080.0,unict
8c524825-6b5f-46ae-b5dd-c4c8107ba88f,4015.775074,1028.03,30.0,1920.0,1440.0,cmu
8c730e66-aa1b-4a0b-a4ee-db42b1b41f96,154.521204,14813.0,30.0,1440.0,1080.0,iiith
8caa3009-10ad-407b-b837-ec1a26759089,643.115256,2107.86,30.0,1440.0,1080.0,iiith
8cf7f552-c1df-4482-8c0d-db17d098bf02,33.971148,46.2,30.0,1920.0,1440.0,cmu
8d27f903-5c76-4a63-9d0b-2ff2d29ae9a9,301.072378,2286.82,30.0,1440.0,1080.0,kaust
8d30335e-635c-43b6-b1e1-09fa12033416,441.073054,708.03,30.0,1920.0,1440.0,utokyo
8d3337ba-61a1-4c23-abb3-2728ba21adad,194.298355,1229.0,30.0,1440.0,1080.0,kaust
8d3ac72b-5e56-4bb8-9fb2-7b57c8c9f530,313.239226,4107.77,30.0,1440.0,1080.0,iiith
8d4adc89-dcec-42ca-aebc-0d05cafa8f26,174.060419,384.37,30.0,1920.0,1080.0,minnesota
8d50f526-624c-40bd-b696-7ad6ce5746ab,223.797005,487.92,30.0,1920.0,1080.0,unict
8d84ee2b-5dcb-4311-9769-a52e7b68d9e1,164.070249,487.97,30.0,1920.0,1080.0,unict
8d85aa58-438d-413c-b8b3-ae5417737c5c,677.525476,4767.42,30.0,1440.0,1080.0,iiith
8da5f5a1-ae5f-45e8-a7f7-3226547c3c4d,362.18052,1004.97,30.0,1440.0,1080.0,kaust
8db05748-e83e-4422-ac45-de586be75f70,820.101307,1800.0,30.0,1920.0,1080.0,minnesota
8dcbac26-8ea1-4b55-b269-882eda459ee1,814.161428,4662.63,30.0,1440.0,1080.0,unict
8dcd4544-1280-41ec-b7e9-7a5684052d43,1043.746288,614.33,30.0,2560.0,1920.0,cmu
8dd63cb0-6b7b-401d-bbc3-b5f113b67cd8,57.288232,119.77,30.0,1440.0,1080.0,unict
8dd6490b-6291-4793-b05e-79250f87925f,1493.874339,1800.13,30.0,1920.0,1080.0,minnesota
8dfb9329-a70c-4a5a-85c2-39dae4caf3f0,778.782176,636.89,30.0,1920.0,1080.0,unict
8dfdf47b-b446-4866-b38f-54add1a8e702,932.738072,2092.33,30.0,1920.0,1440.0,bristol
8e1920f1-8522-4e98-bcb3-d096550e5113,166.036779,292.8,30.0,1920.0,1080.0,minnesota
8e23dc43-7025-4548-a2bd-0f7d85631602,195.637669,500.97,30.0,1440.0,1080.0,unict
8e58a7b3-43ef-406d-ad5d-901f83418261,3220.729502,13737.0,30.0,1440.0,1080.0,iiith
8e5c3d75-8a5c-45c7-ad7c-3dec1c7615ed,50.463019,140.7,30.0,1440.0,1080.0,unict
8e6f1793-33e7-47af-b565-ed7fd8d4a4a3,203.772412,1312.6,30.0,1440.0,1080.0,unict
8e910cd4-9d9d-477d-b10d-c4bb01135813,148.121674,366.43,30.0,1920.0,1080.0,minnesota
8e9d6e7d-b7e4-436f-9340-90aba67eec4b,189.583011,867.46,30.0,1440.0,1080.0,iiith
8ea8bd4d-8778-4a0e-81aa-3f34044ce7ca,98.447469,903.3,30.0,1440.0,1080.0,unict
8ed1c3ad-c7c8-460a-93a8-66837fdca138,449.807843,1646.91,30.0,1440.0,1080.0,iiith
8f571b67-7e83-40b2-ba9a-61e2ba1bedee,61.346549,69.07,30.0,2560.0,1920.0,cmu
8f693e8a-5ea4-4b0f-93fd-787fe5f481df,3068.035191,1294.8,30.0,2560.0,1920.0,cmu
8f847cfc-ae36-461c-a96b-8fc58766fb2d,101.991741,316.25,30.0,1440.0,1080.0,iiith
8fafc02a-ef7a-46f4-ae97-b0c68c8bb207,6796.052802,16089.2,30.0,1920.0,1080.0,uniandes
8fb142f0-8eb4-4c90-8e3d-08d1bcc2314b,938.12995,1612.46,30.0,1440.0,1080.0,iiith
8fc2c084-ff56-4112-af4a-dfa2609f17c3,102.745682,578.73,30.0,1440.0,1080.0,kaust
8fca1865-7ce7-4a3e-8797-530f15d30bdf,124.504474,426.18,30.0,1920.0,1080.0,unict
8fdc8697-27a3-4a1f-b4a0-fde63d4cfd48,444.926645,569.3,30.0,1440.0,1080.0,kaust
8fe9742a-355f-4503-9652-0a9ebaf0ed42,195.662171,1262.0,30.0,1920.0,1080.0,nus
8ff7558e-8f83-41a6-9860-792aaad455dc,57.303178,154.5,30.0,1920.0,1080.0,minnesota
90093217-6a61-48ce-b737-e581499cf491,609.118924,1904.9,30.0,1440.0,1080.0,kaust
90106182-3016-44d2-a675-c1c70626ef7b,385.671705,864.9,30.0,1440.0,1080.0,kaust
9043ef3a-0891-4760-b90d-e653fa8ad69b,171.510943,912.27,30.0,1920.0,1440.0,bristol
9061bd1f-52ee-4aee-bbff-93c186cca302,2.280458,28.0,30.0,1440.0,1080.0,unict
906447e1-6120-4393-85df-f5f1c9d9ea90,54.939302,146.7,30.0,1920.0,1080.0,minnesota
907fd0e7-6821-4e2d-9c62-6d7afad5a9d1,404.504796,1943.27,30.0,1440.0,1080.0,iiith
9089e01e-c28e-4767-9478-ffd7daba9b79,269.462026,2116.16,30.0,1440.0,1080.0,iiith
90999b6f-76c3-432f-b44b-76f5e5ec5d96,8.587379,34.83,30.0,1440.0,1080.0,unict
90a0c76e-f62f-4f49-888f-5478b6ccab5b,1955.136914,547.33,30.0,1920.0,1440.0,cmu
90cbbad7-2a46-4b4c-8ed5-eb1dbce6f89b,6.249201,257.1,30.0,1440.0,1080.0,kaust
90e4acc5-28a2-4bd4-972c-c6f7e18e1cde,342.409832,1955.77,30.0,1920.0,1080.0,unict
90f8d8f3-21af-4554-a56d-fecf36467855,49.979405,88.4,30.0,1440.0,1080.0,unict
9110494f-6161-4b4a-bc98-24edeb529ccd,46.82967,94.23,30.0,2560.0,1920.0,cmu
91155366-856d-445b-8324-f7db85a51628,4404.002631,18720.3,30.0,1440.0,1080.0,iiith
913b4f05-ec61-409a-bdef-f3c1cc0f6ae0,1063.558887,1262.11,30.0,1920.0,1440.0,bristol
9150651c-c1a1-477a-b88c-e2b05e4402ed,1471.942992,2079.47,30.0,1440.0,1080.0,iiith
9155f5b9-6235-484f-990d-fbd3010a791e,299.758627,2476.87,30.0,1440.0,1080.0,kaust
915a7fd2-7446-4884-b777-35e6b329f063,510.723137,1761.79,30.0,1920.0,1080.0,frl_track_1_public
918c1f07-e923-4ca7-bebc-779c3ef01222,661.523251,1986.23,30.0,1440.0,1080.0,kaust
919492eb-9aa4-4a82-a2ba-4640d0ea316d,34.99976,101.4,30.0,1440.0,1080.0,unict
9198b9a4-8d8f-4ba6-9924-4c86982d890a,2206.421763,3600.0,30.0,1920.0,1080.0,minnesota
91a17f87-385d-42bd-a916-54fe5dade524,2492.920503,3754.3,30.0,1920.0,1080.0,minnesota
91c006d8-b55c-4426-a7b6-dd527a8ec27d,1227.792518,5162.89,30.0,1440.0,1080.0,iiith
91d8efe0-bf5f-4bbf-b47c-2852acd36e54,272.536756,286.27,30.0,2560.0,1920.0,cmu_africa
91e3e6ce-bc01-4720-a490-e319dd380509,687.136356,2775.91,30.0,1440.0,1080.0,iiith
91f5bcd9-fd21-4b72-8416-d8350abe2cb1,133.695166,574.1,30.0,1440.0,1080.0,iiith
921a4136-c38e-4491-8215-dde41aacdb7c,239.174577,791.73,30.0,1440.0,1080.0,unict
9239bf0f-db8c-4378-866d-15f302da08b5,229.262542,708.03,30.0,1920.0,1440.0,utokyo
92540c42-ea23-4838-9348-a39901344049,152.268091,642.13,30.0,1440.0,1080.0,iiith
92ad7536-af93-4cd5-bf87-fc2829a460a2,805.897786,1800.13,30.0,1920.0,1080.0,minnesota
92c6850a-d0e9-4c8c-b75a-8452764ff856,6424.994684,4034.67,30.0,1440.0,1080.0,unict
92f8142a-25aa-444a-ae37-43fae4f95f18,321.2441,895.37,30.0,1440.0,1080.0,unict
93357145-49fb-4128-b5da-25bc9602daf0,1216.401368,1557.9,30.0,2560.0,1920.0,cmu
935f591f-9184-4ea8-869a-4c56d7029aa4,555.286611,1473.8,30.0,1920.0,1080.0,minnesota
937ce95b-1fd0-4a2b-a9ed-8f9359dd38f1,1310.058727,4092.47,30.0,2560.0,1920.0,cmu
937e5809-09d0-4c6b-8d9e-9329e0cf6218,359.341369,3696.53,30.0,1440.0,1080.0,kaust
9395b260-74a2-4b0b-8a79-dc0b7aec698a,290.114203,897.87,30.0,1920.0,1080.0,minnesota
939b2e2b-39b8-4d4e-aeac-1b939840cfab,30.091149,243.58,30.0,1440.0,1080.0,iiith
939dcf5d-c88c-4f93-b300-982adaff5ce3,513.64932,522.03,30.0,1920.0,1440.0,cmu
93a5f8cb-d7eb-4e5a-9913-77ef1487ce61,2592.795491,4495.47,30.0,1440.0,1080.0,kaust
93ba1e92-f21c-45b8-9862-6e15e2e2742c,177.789481,462.3,30.0,1920.0,1440.0,bristol
93d50e4c-0a3b-430a-8267-01fbe5f302f4,261.032742,708.03,30.0,1920.0,1440.0,utokyo
93dd0d73-4bba-42b8-a382-18ecec4e3c6f,6.450479,45.23,30.0,1440.0,1080.0,unict
93f5cc14-13bf-44b3-8cf6-309aaf265a5d,448.639413,2817.0,30.0,1440.0,1080.0,kaust
93f78437-229d-4824-a8c1-68d9b17e754d,749.654641,2322.98,30.0,1920.0,1440.0,bristol
941a7e25-09f7-4bed-a427-1022a8711783,824.511673,3642.75,30.0,1920.0,1080.0,indiana
9423d805-13a8-4281-bd68-ed4a3b0c449c,487.157433,1403.43,30.0,2560.0,1920.0,cmu
9434b584-177a-49ea-8402-078e9d7f933a,380.704667,1737.9,30.0,1440.0,1080.0,kaust
9439c7e7-2eb7-4651-80b9-aac3a0795c96,411.431707,1210.75,30.0,1440.0,1080.0,iiith
9440d47e-8bd2-48a8-a85f-1ce407fd03b7,1582.442746,3971.02,30.0,1440.0,1080.0,iiith
945c7df4-7207-4e5d-88a3-c916c229d762,431.568289,640.36,30.0,1920.0,1440.0,bristol
94658f85-94ac-46f2-a13b-057e84624f6f,1543.473528,2116.16,30.0,1440.0,1080.0,iiith
946c850d-de94-4056-8c44-abce8f395a04,1040.446698,1761.72,30.0,1920.0,1440.0,bristol
94797ff8-a780-4f2b-8e0b-0242f8ffee19,610.287085,2126.22,30.0,1920.0,1440.0,bristol
947aeb0a-78c2-4667-aea5-b7fa6bc05ff7,2768.077708,3651.55,30.0,1920.0,1440.0,bristol
949dd155-f658-4cd4-89da-641628d6c620,20.116547,70.3,30.0,1920.0,1440.0,bristol
94afcdb9-fa91-41a2-8949-64a1a2327f4d,5403.955514,1062.0,30.0,2560.0,1920.0,cmu
94be9e36-7a4b-4b38-8af3-bb395f144b06,181.129225,545.4,30.0,1440.0,1080.0,kaust
94c00d09-b785-4928-bc86-e84538dd9b8d,24.131917,210.43,30.0,1440.0,1080.0,kaust
94c24bfc-c712-4e7e-9be0-4ea3ac215a79,850.234033,1800.13,30.0,1920.0,1080.0,minnesota
94cdabf3-c078-4ad4-a3a1-c42c8fc3f4ad,521.468257,708.03,30.0,1920.0,1440.0,utokyo
94d5eff8-0fac-4719-adf2-5c0208ab89f7,444.678119,3299.07,30.0,1440.0,1080.0,iiith
94ded89b-7999-4ce2-9564-7aba1e8bee1e,168.394408,170.5,30.0,2560.0,1920.0,cmu_africa
94e8fb8f-ecf5-409c-940b-a5c966ea2837,532.071746,3538.55,30.0,1440.0,1080.0,kaust
95114c1f-5849-4b40-ab78-7d415034d6f8,109.227242,515.83,30.0,1920.0,1080.0,unict
952b1fa3-05cc-4c2b-8897-47d02cd598b8,36.621098,214.74,30.0,810.0,1080.0,iiith
952f40df-b1d7-4562-afe4-2a4ff569e949,5105.259963,2953.03,30.0,2560.0,1920.0,cmu
9531cee8-0f60-4a68-8243-397ab7670a75,126.943656,967.83,30.0,1440.0,1080.0,kaust
9567030a-6a75-45b2-80c2-9af812271e7c,163.803453,475.7,30.0,1440.0,1080.0,unict
95673c4c-9c12-4eba-949b-9bd7a29d299d,53.1344,163.4,30.0,1920.0,1080.0,minnesota
95a8fcdb-1010-432f-a2e0-9aba00b2ccfb,2107.189479,7094.49,30.0,1440.0,1080.0,iiith
95aa4159-3ad7-46f3-ad1e-c85e6b64659c,50.221166,365.67,30.0,1440.0,1080.0,kaust
95b0ae61-6063-4b35-a406-edfefeffe43d,1188.019339,3242.13,30.0,1920.0,1080.0,minnesota
95d8c9cd-7d4f-4902-b0a5-a9c198a988be,542.988959,906.83,30.0,1920.0,1440.0,bristol
95e3cefa-e6a2-4c1e-831d-616a86ff177b,309.308414,1871.83,30.0,1440.0,1080.0,unict
95f5a981-f5e8-40b9-bcd5-734c0a6a82a5,58.262546,500.37,30.0,1440.0,1080.0,iiith
9632b0a9-cf21-4773-b95b-83aae9a23d0a,807.241122,4041.7,30.0,1440.0,1080.0,kaust
96335e41-036f-4cda-88a8-e0914a1d54b2,533.452991,1050.43,30.0,2560.0,1920.0,cmu
967a59be-d86f-46af-8cd4-b796efce48a1,89.669524,496.34,30.0,1440.0,1080.0,kaust
968139e2-987e-4615-a2d4-fa2e683bae8a,1238.558546,3280.76,30.0,1440.0,1080.0,iiith
96cf5a2b-a6e5-40ff-9610-6ca555456551,135.241356,237.23,30.0,1920.0,1440.0,cmu
972f2966-c368-4344-a9ca-5bd8a277f177,1105.628035,3379.37,30.0,1920.0,1440.0,cmu
972f660f-27ad-49ae-bf00-8da9d6d8d708,487.757364,1800.0,30.0,1920.0,1080.0,minnesota
9732292c-19dd-4457-8b29-c6e18cc82977,28.631403,113.45,30.0,1440.0,1080.0,iiith
97540512-8d9d-4c0a-b3b1-885b4b1c40b2,565.325833,1238.66,30.0,1920.0,1440.0,bristol
975442f2-38d0-471e-8989-7e6668abe679,378.941415,531.57,30.0,2560.0,1920.0,cmu
97811639-7def-4034-8083-a82a59156234,252.762525,612.53,30.0,1920.0,1080.0,minnesota
97c1c805-291f-4b2f-bef9-0495d9d2fc92,390.236426,822.74,30.0,1920.0,1440.0,bristol
97dcbd5f-6f17-4208-8129-0dbd5a9ff89d,211.192715,1372.8,30.0,1920.0,1440.0,bristol
97e4effd-1b19-4e02-982d-692f8cb21b9f,222.131709,531.07,30.0,1920.0,1440.0,cmu
980b8448-19df-458e-877a-3dd3e7fa75a5,66.822106,249.07,30.0,1440.0,1080.0,iiith
98172f49-6b2b-4376-8e88-b80f64a2e1f2,166.906593,752.3,30.0,1440.0,1080.0,kaust
9827a535-6963-434f-ad79-1940aa622c22,1281.575554,1408.23,30.0,1440.0,1080.0,kaust
982e2d58-f1a9-444b-9151-756a920dcd9e,315.697057,708.03,30.0,1920.0,1440.0,utokyo
98434f4c-6216-4067-ad59-4a89cb47bb9b,50.421345,336.6,30.0,1440.0,1080.0,unict
984c9fcb-525c-4514-b22d-9e440d121332,165.11217,142.6,30.0,1920.0,1080.0,minnesota
986a0113-6bf3-4426-84a5-c5a78c1ee494,344.099867,708.01,30.0,1920.0,1440.0,utokyo
986df253-a3bb-4fa5-b7d2-0638f83bd7cf,332.523156,1144.53,30.0,1440.0,1080.0,unict
98a6780f-60c2-452f-8862-3f5265e4f629,366.613285,1063.2,30.0,1440.0,1080.0,kaust
98bda8e8-4dee-4374-8357-e611bee6238b,826.175965,5324.38,30.0,1440.0,1080.0,iiith
98d8c17a-ce41-4b9d-ae28-ca785d60be01,5.432434,27.53,30.0,1440.0,1080.0,kaust
98dc31a1-edbb-42d6-8d1c-0b43fe6f9c28,318.100467,832.17,30.0,1440.0,1080.0,unict
98e1ab52-1a5c-40b3-a502-61b25db0fba2,441.074259,788.93,30.0,1920.0,1080.0,minnesota
98ed45f1-3e9f-426a-bcf4-3d3036138a28,98.718524,393.0,30.0,1440.0,1080.0,iiith
98fcbc28-9542-4f3c-9a03-73af08fb989d,404.301621,1381.16,30.0,1920.0,1080.0,frl_track_1_public
98fdad00-49db-478f-bc77-c7d06992882e,334.219668,1257.64,30.0,1920.0,1440.0,bristol
992af5dc-64ff-4e24-b324-cc3df15be595,151.074146,749.95,30.0,1440.0,1080.0,iiith
99373490-3d99-4339-84e4-4b461c20b052,798.420729,1800.0,30.0,1920.0,1080.0,minnesota
994616c8-63b0-47bd-a526-0680f4acff9e,972.709045,1800.0,30.0,1920.0,1080.0,minnesota
99482472-b8cc-47c9-9f54-e0ff4e42182b,323.845326,2642.53,30.0,1440.0,1080.0,kaust
9957a25a-8ef1-4538-a51e-f8c5ab8c2bc4,34.690711,375.6,30.0,1440.0,1080.0,iiith
995e276c-fe41-4d32-bf55-ebbf269c6051,4.47723,25.97,30.0,1440.0,1080.0,kaust
9961615a-7e54-4b22-84ee-8e05f52c22df,285.090716,642.77,30.0,1920.0,1440.0,utokyo
998100d5-7fc9-40fd-b136-54eb3aa7628a,1278.333244,2575.0,30.0,1920.0,1440.0,bristol
99a60ee6-9f6a-40a6-aa73-db2138710552,364.344208,2191.43,30.0,1440.0,1080.0,kaust
99a632bf-2f91-4e9a-9974-837dcf2a0fea,265.242192,1175.13,30.0,1440.0,1080.0,kaust
99a89af1-a535-477c-88a8-c0830ba33486,154.060225,1839.07,30.0,1920.0,1080.0,nus
99a9f3f2-1836-428e-a914-390dd5645439,282.069403,1176.2,30.0,1920.0,1080.0,unict
99b5f1cf-672b-4429-b547-6d7b444fe75f,149.729652,266.1,30.0,1440.0,1080.0,unict
99ef681a-abb4-4c7f-982c-1b2526fe8285,62.731061,271.03,30.0,2560.0,1920.0,cmu
99fa0600-e9a0-46bb-bb9c-15db7e3e7214,473.829035,1829.27,30.0,1920.0,1440.0,bristol
9a0a2d01-c4e0-4e30-8a69-642070d59ea9,848.79136,1863.97,30.0,1920.0,1440.0,bristol
9a11ed56-18c6-4c97-abb8-6798ba5f4c7f,593.528317,1523.5,30.0,2560.0,1920.0,cmu
9a30454f-b06b-45b7-a8a0-90d3f4ea2eb1,274.353586,5290.36,30.0,1440.0,1080.0,iiith
9a4ed30a-1535-4eaa-b9dc-40437b77f852,894.536409,1641.31,30.0,1920.0,1080.0,nus
9a5734df-04c0-467c-8e8c-8e1247653964,219.925129,1711.67,30.0,1440.0,1080.0,kaust
9a607b5c-d0cd-4d02-be3e-ad2d3e643f3c,27.393537,420.74,30.0,1440.0,1080.0,iiith
9a63a726-df18-4114-9113-86e04fba8eff,560.620683,5149.31,30.0,1440.0,1080.0,unict
9a72884e-c751-46ec-880f-df931da67cda,362.084717,1646.87,30.0,1920.0,1440.0,cmu
9a732221-3adb-4903-b61d-9b8097965fbf,590.911055,3997.33,30.0,1440.0,1080.0,kaust
9a7a189e-3494-40c0-84ee-5be47af574f7,380.317333,1461.57,30.0,1440.0,1080.0,kaust
9a968109-3a9e-4e6d-a0e8-fed2ec1128f8,976.522496,1024.17,30.0,1440.0,1080.0,unict
9ad4f150-15fe-4e1b-b145-331475afbe0c,766.304644,3025.77,30.0,1920.0,1440.0,cmu
9adb762e-4baa-4328-bc76-a2662c6a9977,704.915821,1328.0,30.0,1920.0,1080.0,minnesota
9adc0c59-1167-4311-abf3-7b57a0743b1d,68.448037,605.17,30.0,1440.0,1080.0,unict
9ae0a813-9874-45a9-bdea-3add693f7937,798.403855,821.67,30.0,1920.0,1080.0,minnesota
9b14c997-a2a2-4920-84e2-8278c66e860a,118.353063,1063.1,30.0,1440.0,1080.0,unict
9b316b36-7f09-450d-b397-1961723fefb7,3272.52139,5312.27,30.0,1440.0,1080.0,iiith
9b45530e-a510-44d8-81fc-afc8252eccdf,361.182203,2888.77,30.0,1440.0,1080.0,kaust
9b4f4427-bf75-4d57-aaa5-31fcc4502c2c,84.237062,193.87,30.0,1920.0,1440.0,cmu
9b58e3ab-7b6d-4e79-9eea-c21420b0eedc,119.81076,510.21,30.0,1920.0,1440.0,utokyo
9b8cf89b-e80b-47d1-ba5d-5b0a5a526285,177.167529,932.27,30.0,2560.0,1920.0,cmu_africa
9b8e8dc6-4069-4ef4-b8b2-edeb76894d53,499.444407,708.01,30.0,1920.0,1440.0,utokyo
9b9364bc-a51c-43a1-a82e-628c4078d5c2,230.637755,3493.73,30.0,1440.0,1080.0,kaust
9b990848-7edb-4501-b8ff-5ada88405592,116.853374,342.5,30.0,1440.0,1080.0,kaust
9b9bc83f-72f6-46cd-96dc-751356a1b09d,309.209452,1497.37,30.0,1440.0,1080.0,kaust
9bc45fb0-102d-4bf6-92f0-2181c28976fb,979.142442,582.63,30.0,2560.0,1920.0,cmu
9bfeaf23-da61-481b-a939-75ea82966c65,1094.307449,3642.75,30.0,1920.0,1080.0,indiana
9c05c378-1692-4670-a47f-3e24557cbb1c,308.440156,902.53,30.0,2560.0,1920.0,cmu_africa
9c2f095e-3451-4376-a1ea-e6b504b8a8d2,789.261425,2699.63,30.0,1440.0,1080.0,unict
9c59e912-2340-4400-b2df-7db3d4066723,8546.652893,3042.37,30.0,1920.0,1440.0,bristol
9c5e1a43-6836-4b8d-a4e9-d80aa7b4b62a,373.313834,982.23,30.0,2560.0,1920.0,cmu
9c785597-7d3e-4831-a8b9-9e640e3bbb83,125.748722,352.27,30.0,1440.0,1080.0,unict
9ce38d97-5285-4ea7-bc44-b385acabcf92,147.794494,548.7,30.0,1440.0,1080.0,kaust
9d1f1f10-32fc-4d7d-8131-4254c68fb845,246.585017,730.33,30.0,1440.0,1080.0,iiith
9d2ec4ad-945f-4614-b41f-24260de662f6,391.085561,1711.42,30.0,1920.0,1440.0,bristol
9d4612dc-de21-48a6-a003-0f7485adb8cd,3784.690248,4555.24,30.0,1440.0,1080.0,iiith
9d5d11a6-add1-45bb-b015-1306dbad8b6f,950.431952,1864.67,30.0,2560.0,1920.0,cmu
9da4b8a6-d09f-433e-ab23-96032e2b7aa7,37.454719,131.57,30.0,1920.0,1080.0,unict
9db435f7-e89c-44fe-842f-2544b2660507,36.327403,279.15,30.0,1440.0,1080.0,iiith
9dd29951-5080-4392-8bcd-2446e6af90fe,930.39371,1536.53,30.0,1920.0,1080.0,minnesota
9dd5ddce-7214-4c54-8e3f-04d32cf9c911,146.703544,1371.22,30.0,1920.0,1080.0,frl_track_1_public
9de3eb6e-6992-47ce-85f4-c5791111d4b5,507.410142,1651.18,30.0,1920.0,1440.0,bristol
9df7ece6-df68-4158-a294-06aa242c2b9d,409.184894,1114.46,30.0,1440.0,1080.0,kaust
9e0d303c-c450-4ed6-be3c-2f0a271e5fb4,62.508751,813.27,30.0,1440.0,1080.0,unict
9e0dfc08-330b-489b-afa7-880993e1a7a7,138.987787,548.67,30.0,1440.0,1080.0,unict
9e6982bd-f7fd-47ab-98c2-0b17c8e99d06,627.947278,1262.83,30.0,2560.0,1920.0,cmu
9e76a664-9014-4630-94dd-26b3b2594576,652.290363,1800.0,30.0,1920.0,1080.0,minnesota
9e99e8b0-b99d-4c0b-9095-3bed41d74f5d,551.037638,1889.53,30.0,2560.0,1920.0,cmu
9e9c5b05-c7d4-450d-9850-e6ae83caa9a5,602.329673,3449.13,30.0,1440.0,1080.0,iiith
9ea8ed74-10f8-41ef-ba83-7744a453049f,3.761113,23.8,30.0,1440.0,1080.0,unict
9ee62f5e-d147-45c5-a563-3aa45e3d0bf0,321.607213,2172.13,30.0,1440.0,1080.0,kaust
9efbc0ef-4d0a-41ae-ad37-74f530ceeff0,112.917842,276.54,30.0,1920.0,1080.0,unict
9f5253af-acc3-40ca-b8bf-7b931f875bd7,345.449768,590.87,30.0,1920.0,1440.0,utokyo
9f5b658c-1958-4fa0-b67d-3b365c49b919,561.796607,1688.73,30.0,1920.0,1440.0,bristol
9f7bde63-efa3-4fc2-b8df-c888dbf8622a,66.739035,77.03,30.0,1440.0,1080.0,unict
9fabfbc8-1d5c-495e-9bb2-03795f0145ae,31.439786,179.27,30.0,1440.0,1080.0,kaust
9faf5095-8741-4b2d-8b2e-e803467c7130,1150.255397,4339.49,30.0,1440.0,1080.0,iiith
9fd11936-e3e9-4043-b2ef-a29c3b3575ed,1256.347518,4059.8,30.0,1440.0,1080.0,kaust
9ff8c35c-bd28-436f-b35b-ee460f983a67,444.675805,663.8,30.0,1440.0,1080.0,kaust
9ffdb530-718d-4898-aeba-1f7832a4c13b,72.997255,215.23,30.0,1440.0,1080.0,unict
a00c0367-4ed0-4e47-962c-62b4121ae0d2,175.913212,1860.43,30.0,1440.0,1080.0,unict
a037eb93-9749-4022-8925-471aefb946b5,484.374002,708.03,30.0,1920.0,1440.0,utokyo
a055e4e8-cc07-47c1-a438-06f45c4f724c,676.757213,3977.7,30.0,1440.0,1080.0,iiith
a06ac945-e65f-4259-9563-00bbcf62436f,377.144675,881.5,30.0,1920.0,1080.0,minnesota
a0705b91-51b7-489d-8b7d-09282f85db6e,6019.468789,3218.53,30.0,1440.0,1080.0,unict
a0b158a7-745c-40ce-a5b2-d341feefdac0,93.12338,707.8,30.0,2560.0,1920.0,cmu
a0d1444a-7f22-4575-adfe-d7a27436c545,63.997834,123.6,30.0,1920.0,1440.0,cmu
a0d266e9-284b-4e31-b7fa-5803b3805574,626.610863,1466.8,30.0,1920.0,1080.0,minnesota
a0d60a9f-380d-42d8-b73d-b652f639b060,129.723075,725.87,30.0,1440.0,1080.0,unict
a0d770d9-82d2-4760-b4ca-f3e52b5162cd,432.751558,957.73,30.0,2560.0,1920.0,cmu
a0fb1c27-47d1-442b-825e-3912fef3222a,4885.02195,2062.2,30.0,2560.0,1920.0,cmu
a0fb8289-7d55-4af3-9d2b-2b3e4a12ab65,1144.676162,4394.37,30.0,1440.0,1080.0,kaust
a10443b8-c77d-4da3-b1ac-5358839c528a,247.703405,1409.17,30.0,1440.0,1080.0,iiith
a1165782-5a0a-45d6-a36e-2c3ea9b48a9a,1834.79792,2221.16,30.0,1440.0,1080.0,iiith
a13a145f-920a-44ec-8aef-b489c097f4a7,955.677811,1749.2,30.0,1920.0,1080.0,minnesota
a16dde53-8a4d-4246-aab4-9759f0af81f0,999.282423,1845.97,30.0,1920.0,1440.0,bristol
a17b1c4f-3654-4385-b4eb-1a0f574a2a35,272.659698,1804.45,30.0,1920.0,1440.0,bristol
a1cc6952-7ffe-45e3-9c40-6fdfa331b857,450.178542,963.94,30.0,1920.0,1440.0,bristol
a1cf9215-730c-4c5a-9980-3108250984c2,319.881049,693.78,30.0,1920.0,1440.0,utokyo
a23b3840-0a21-4bdc-87df-b0c3b7df6bd2,399.184248,1245.47,30.0,1920.0,1440.0,bristol
a2437493-31b9-4574-9a35-3bdb8f38196d,9970.218815,15201.3,30.0,1920.0,1080.0,uniandes
a267b011-b1db-4e3c-aa49-438e2afdd6dc,510.732495,1000.5,30.0,1920.0,1080.0,minnesota
a2782998-77b3-47a5-ac62-ce483a420711,297.712491,1598.37,30.0,1440.0,1080.0,unict
a2942aa8-a9be-420e-b24f-b3a96a2b581c,7.666664,51.4,30.0,1440.0,1080.0,kaust
a2b38cad-b708-4956-8d37-0b8f474c75f5,317.79243,4732.64,30.0,1440.0,1080.0,iiith
a2c2baf8-ae99-4535-898a-86dac945c62e,205.368235,468.57,30.0,1920.0,1080.0,minnesota
a2c3a84e-ae75-4e72-8a52-64511ed67080,569.252089,1871.1,30.0,1920.0,1080.0,frl_track_1_public
a2dbc620-604b-4e1f-891d-570e4eaf1809,8.522724,105.8,30.0,1440.0,1080.0,unict
a2f25985-0589-42ca-af57-58930079dfb9,5775.337108,13674.1,30.0,1920.0,1080.0,uniandes
a31c165c-9044-471a-962b-fec98b2da808,162.703962,427.63,30.0,1440.0,1080.0,kaust
a32e3749-3ec6-4865-b5f2-067d05c04190,1742.09445,2675.73,30.0,1440.0,1080.0,kaust
